cluster1,cluster2,rmsd
clusters/cluster-46.xyz,clusters/cluster-74.xyz,4.727455913250651
clusters/cluster-46.xyz,clusters/cluster-75.xyz,4.893906689532304
clusters/cluster-46.xyz,clusters/cluster-76.xyz,5.407704111566713
clusters/cluster-46.xyz,clusters/cluster-77.xyz,5.0236673759247
clusters/cluster-46.xyz,clusters/cluster-78.xyz,3.866368713818363
clusters/cluster-46.xyz,clusters/cluster-79.xyz,5.110234492829716
clusters/cluster-46.xyz,clusters/cluster-80.xyz,5.398373287891539
clusters/cluster-46.xyz,clusters/cluster-81.xyz,4.971040565611345
clusters/cluster-46.xyz,clusters/cluster-82.xyz,5.082067987387932
clusters/cluster-46.xyz,clusters/cluster-83.xyz,4.79182336322326
clusters/cluster-46.xyz,clusters/cluster-84.xyz,4.9501571781362745
clusters/cluster-46.xyz,clusters/cluster-85.xyz,4.40293151656233
clusters/cluster-46.xyz,clusters/cluster-86.xyz,4.6801538350053775
clusters/cluster-46.xyz,clusters/cluster-87.xyz,4.81979145095894
clusters/cluster-46.xyz,clusters/cluster-88.xyz,5.325069769578892
clusters/cluster-46.xyz,clusters/cluster-89.xyz,4.99327490710842
clusters/cluster-46.xyz,clusters/cluster-90.xyz,4.576250583194743
clusters/cluster-46.xyz,clusters/cluster-91.xyz,4.8328356759327065
clusters/cluster-46.xyz,clusters/cluster-92.xyz,4.339238804147094
clusters/cluster-46.xyz,clusters/cluster-93.xyz,4.835517298717626
clusters/cluster-46.xyz,clusters/cluster-94.xyz,4.714689390519697
clusters/cluster-46.xyz,clusters/cluster-95.xyz,3.9949704712757184
clusters/cluster-46.xyz,clusters/cluster-96.xyz,4.960590888007199
clusters/cluster-46.xyz,clusters/cluster-97.xyz,4.524010706907056
clusters/cluster-46.xyz,clusters/cluster-98.xyz,4.838263682830143
clusters/cluster-47.xyz,clusters/cluster-0.xyz,5.070166776540831
clusters/cluster-47.xyz,clusters/cluster-1.xyz,5.285880328605521
clusters/cluster-47.xyz,clusters/cluster-2.xyz,5.467864305575035
clusters/cluster-47.xyz,clusters/cluster-3.xyz,5.0411919157564515
clusters/cluster-47.xyz,clusters/cluster-4.xyz,4.662313854695266
clusters/cluster-47.xyz,clusters/cluster-5.xyz,5.298874881744165
clusters/cluster-47.xyz,clusters/cluster-6.xyz,5.434900194715475
clusters/cluster-47.xyz,clusters/cluster-7.xyz,5.032669996758083
clusters/cluster-47.xyz,clusters/cluster-8.xyz,5.3785853842551905
clusters/cluster-47.xyz,clusters/cluster-9.xyz,4.974975005612922
clusters/cluster-47.xyz,clusters/cluster-10.xyz,5.064827978710644
clusters/cluster-47.xyz,clusters/cluster-11.xyz,4.732369046043902
clusters/cluster-47.xyz,clusters/cluster-12.xyz,4.977325683152232
clusters/cluster-47.xyz,clusters/cluster-13.xyz,4.8825012499047284
clusters/cluster-47.xyz,clusters/cluster-14.xyz,4.424774710453656
clusters/cluster-47.xyz,clusters/cluster-15.xyz,4.875981022113793
clusters/cluster-47.xyz,clusters/cluster-16.xyz,4.534307683974418
clusters/cluster-47.xyz,clusters/cluster-17.xyz,4.499436472633344
clusters/cluster-47.xyz,clusters/cluster-18.xyz,4.646499478523633
clusters/cluster-47.xyz,clusters/cluster-19.xyz,5.107703162560776
clusters/cluster-47.xyz,clusters/cluster-20.xyz,5.178243868157
clusters/cluster-47.xyz,clusters/cluster-21.xyz,5.336542209382042
clusters/cluster-47.xyz,clusters/cluster-22.xyz,5.524487271793239
clusters/cluster-47.xyz,clusters/cluster-23.xyz,5.380439092629057
clusters/cluster-47.xyz,clusters/cluster-24.xyz,4.881827895005992
clusters/cluster-47.xyz,clusters/cluster-25.xyz,5.150715482292859
clusters/cluster-47.xyz,clusters/cluster-26.xyz,4.2997513316408025
clusters/cluster-47.xyz,clusters/cluster-27.xyz,5.019732124422355
clusters/cluster-47.xyz,clusters/cluster-28.xyz,4.615859656037932
clusters/cluster-47.xyz,clusters/cluster-29.xyz,4.6297164510344135
clusters/cluster-47.xyz,clusters/cluster-30.xyz,5.09871667116955
clusters/cluster-47.xyz,clusters/cluster-31.xyz,5.382191538432336
clusters/cluster-47.xyz,clusters/cluster-32.xyz,4.9045867940729755
clusters/cluster-47.xyz,clusters/cluster-33.xyz,5.483995915407862
clusters/cluster-47.xyz,clusters/cluster-34.xyz,4.3648284568763485
clusters/cluster-47.xyz,clusters/cluster-35.xyz,4.874228898072222
clusters/cluster-47.xyz,clusters/cluster-36.xyz,4.806060687200402
clusters/cluster-47.xyz,clusters/cluster-37.xyz,4.718837356459237
clusters/cluster-47.xyz,clusters/cluster-38.xyz,5.015621672338781
clusters/cluster-47.xyz,clusters/cluster-39.xyz,4.340546972684662
clusters/cluster-47.xyz,clusters/cluster-40.xyz,4.341354169652031
clusters/cluster-47.xyz,clusters/cluster-41.xyz,5.278697382640649
clusters/cluster-47.xyz,clusters/cluster-42.xyz,4.398803992918597
clusters/cluster-47.xyz,clusters/cluster-43.xyz,4.911314479492376
clusters/cluster-47.xyz,clusters/cluster-44.xyz,5.079994356695574
clusters/cluster-47.xyz,clusters/cluster-45.xyz,5.118176435977802
clusters/cluster-47.xyz,clusters/cluster-46.xyz,5.018418676830225
clusters/cluster-47.xyz,clusters/cluster-48.xyz,4.8377126767517185
clusters/cluster-47.xyz,clusters/cluster-49.xyz,5.156644806326659
clusters/cluster-47.xyz,clusters/cluster-50.xyz,4.265402650520815
clusters/cluster-47.xyz,clusters/cluster-51.xyz,5.08066034332459
clusters/cluster-47.xyz,clusters/cluster-52.xyz,5.22787341898838
clusters/cluster-47.xyz,clusters/cluster-53.xyz,4.844689664467492
clusters/cluster-47.xyz,clusters/cluster-54.xyz,5.095644686772012
clusters/cluster-47.xyz,clusters/cluster-55.xyz,4.078487498611104
clusters/cluster-47.xyz,clusters/cluster-56.xyz,4.77461860885634
clusters/cluster-47.xyz,clusters/cluster-57.xyz,4.89370420769324
clusters/cluster-47.xyz,clusters/cluster-58.xyz,4.889406281096162
clusters/cluster-47.xyz,clusters/cluster-59.xyz,5.004960244130754
clusters/cluster-47.xyz,clusters/cluster-60.xyz,4.5176620895113695
clusters/cluster-47.xyz,clusters/cluster-61.xyz,5.400593130047403
clusters/cluster-47.xyz,clusters/cluster-62.xyz,5.2843485977838585
clusters/cluster-47.xyz,clusters/cluster-63.xyz,4.666637579011836
clusters/cluster-47.xyz,clusters/cluster-64.xyz,4.82221230963995
clusters/cluster-47.xyz,clusters/cluster-65.xyz,5.0702344901961
clusters/cluster-47.xyz,clusters/cluster-66.xyz,5.5106556800748745
clusters/cluster-47.xyz,clusters/cluster-67.xyz,5.5422291073420915
clusters/cluster-47.xyz,clusters/cluster-68.xyz,5.575526726760118
clusters/cluster-47.xyz,clusters/cluster-69.xyz,4.23058522810136
clusters/cluster-47.xyz,clusters/cluster-70.xyz,4.12968214361279
clusters/cluster-47.xyz,clusters/cluster-71.xyz,5.520403445835551
clusters/cluster-47.xyz,clusters/cluster-72.xyz,5.0842235604306625
clusters/cluster-47.xyz,clusters/cluster-73.xyz,4.4951238042247885
clusters/cluster-47.xyz,clusters/cluster-74.xyz,4.462310750175726
clusters/cluster-47.xyz,clusters/cluster-75.xyz,5.24433005750563
clusters/cluster-47.xyz,clusters/cluster-76.xyz,6.035802359945841
clusters/cluster-47.xyz,clusters/cluster-77.xyz,4.734251936687377
clusters/cluster-47.xyz,clusters/cluster-78.xyz,4.70529041047775
clusters/cluster-47.xyz,clusters/cluster-79.xyz,5.617786390795226
clusters/cluster-47.xyz,clusters/cluster-80.xyz,5.140587421150918
clusters/cluster-47.xyz,clusters/cluster-81.xyz,5.225116601622515
clusters/cluster-47.xyz,clusters/cluster-82.xyz,4.49763756814853
clusters/cluster-47.xyz,clusters/cluster-83.xyz,5.341345683139816
clusters/cluster-47.xyz,clusters/cluster-84.xyz,4.606917498399253
clusters/cluster-47.xyz,clusters/cluster-85.xyz,4.725366017609109
clusters/cluster-47.xyz,clusters/cluster-86.xyz,4.690221410152496
clusters/cluster-47.xyz,clusters/cluster-87.xyz,4.057516286743591
clusters/cluster-47.xyz,clusters/cluster-88.xyz,4.743654052758775
clusters/cluster-47.xyz,clusters/cluster-89.xyz,5.378032806005087
clusters/cluster-47.xyz,clusters/cluster-90.xyz,5.045546791798487
clusters/cluster-47.xyz,clusters/cluster-91.xyz,4.756221156161171
clusters/cluster-47.xyz,clusters/cluster-92.xyz,5.282304415590259
clusters/cluster-47.xyz,clusters/cluster-93.xyz,4.820510584442928
clusters/cluster-47.xyz,clusters/cluster-94.xyz,4.78839812923514
clusters/cluster-47.xyz,clusters/cluster-95.xyz,5.1023174087709116
clusters/cluster-47.xyz,clusters/cluster-96.xyz,4.973135122771742
clusters/cluster-47.xyz,clusters/cluster-97.xyz,5.450550368953683
clusters/cluster-47.xyz,clusters/cluster-98.xyz,4.3024815541265555
clusters/cluster-48.xyz,clusters/cluster-0.xyz,4.581337944383125
clusters/cluster-48.xyz,clusters/cluster-1.xyz,4.719750639479782
clusters/cluster-48.xyz,clusters/cluster-2.xyz,4.532387872805302
clusters/cluster-48.xyz,clusters/cluster-3.xyz,4.919002263778792
clusters/cluster-48.xyz,clusters/cluster-4.xyz,4.492689867909669
clusters/cluster-48.xyz,clusters/cluster-5.xyz,4.299156034664024
clusters/cluster-48.xyz,clusters/cluster-6.xyz,4.840472690176527
clusters/cluster-48.xyz,clusters/cluster-7.xyz,4.693785239933618
clusters/cluster-48.xyz,clusters/cluster-8.xyz,4.705719985067898
clusters/cluster-48.xyz,clusters/cluster-9.xyz,4.620780544018842
clusters/cluster-48.xyz,clusters/cluster-10.xyz,5.022631061159973
clusters/cluster-48.xyz,clusters/cluster-11.xyz,4.963723255919699
clusters/cluster-48.xyz,clusters/cluster-12.xyz,4.227397086700841
clusters/cluster-48.xyz,clusters/cluster-13.xyz,3.8121156866986072
clusters/cluster-48.xyz,clusters/cluster-14.xyz,4.855854338214085
clusters/cluster-48.xyz,clusters/cluster-15.xyz,5.222661259268579
clusters/cluster-48.xyz,clusters/cluster-16.xyz,4.712969456945637
clusters/cluster-48.xyz,clusters/cluster-17.xyz,5.215922078473959
clusters/cluster-48.xyz,clusters/cluster-18.xyz,4.830337593518842
clusters/cluster-48.xyz,clusters/cluster-19.xyz,4.2224505809015955
clusters/cluster-48.xyz,clusters/cluster-20.xyz,4.836574842199038
clusters/cluster-48.xyz,clusters/cluster-21.xyz,4.50552724263844
clusters/cluster-48.xyz,clusters/cluster-22.xyz,4.603866054111942
clusters/cluster-48.xyz,clusters/cluster-23.xyz,3.333735690352933
clusters/cluster-48.xyz,clusters/cluster-24.xyz,5.257872315534652
clusters/cluster-48.xyz,clusters/cluster-25.xyz,4.916081316941915
clusters/cluster-48.xyz,clusters/cluster-26.xyz,4.972841936510272
clusters/cluster-48.xyz,clusters/cluster-27.xyz,4.62662461465998
clusters/cluster-48.xyz,clusters/cluster-28.xyz,5.3361468661259
clusters/cluster-48.xyz,clusters/cluster-29.xyz,4.939933242376285
clusters/cluster-48.xyz,clusters/cluster-30.xyz,4.594063568223649
clusters/cluster-48.xyz,clusters/cluster-31.xyz,5.105856180289713
clusters/cluster-48.xyz,clusters/cluster-32.xyz,5.306982042819483
clusters/cluster-48.xyz,clusters/cluster-33.xyz,3.961818952642362
clusters/cluster-48.xyz,clusters/cluster-34.xyz,4.038915030037352
clusters/cluster-48.xyz,clusters/cluster-35.xyz,4.611721530600957
clusters/cluster-48.xyz,clusters/cluster-36.xyz,4.38382257631403
clusters/cluster-48.xyz,clusters/cluster-37.xyz,4.976657639351659
clusters/cluster-48.xyz,clusters/cluster-38.xyz,4.548006269644511
clusters/cluster-48.xyz,clusters/cluster-39.xyz,4.793403335746867
clusters/cluster-48.xyz,clusters/cluster-40.xyz,4.971400449249687
clusters/cluster-48.xyz,clusters/cluster-41.xyz,4.369933543566071
clusters/cluster-48.xyz,clusters/cluster-42.xyz,4.84868324802012
clusters/cluster-48.xyz,clusters/cluster-43.xyz,5.119682216323933
clusters/cluster-48.xyz,clusters/cluster-44.xyz,4.645681770306806
clusters/cluster-48.xyz,clusters/cluster-45.xyz,4.851158165997917
clusters/cluster-48.xyz,clusters/cluster-46.xyz,5.192891139543626
clusters/cluster-48.xyz,clusters/cluster-47.xyz,4.837712676751719
clusters/cluster-48.xyz,clusters/cluster-49.xyz,4.307841591655306
clusters/cluster-48.xyz,clusters/cluster-50.xyz,3.9566332191130185
clusters/cluster-48.xyz,clusters/cluster-51.xyz,5.1265869192588
clusters/cluster-48.xyz,clusters/cluster-52.xyz,4.537288407936845
clusters/cluster-48.xyz,clusters/cluster-53.xyz,4.478018894229578
clusters/cluster-48.xyz,clusters/cluster-54.xyz,5.4457012005027385
clusters/cluster-48.xyz,clusters/cluster-55.xyz,4.99355062410905
clusters/cluster-48.xyz,clusters/cluster-56.xyz,5.040415675716238
clusters/cluster-48.xyz,clusters/cluster-57.xyz,4.308615827605358
clusters/cluster-48.xyz,clusters/cluster-58.xyz,5.000046752543787
clusters/cluster-48.xyz,clusters/cluster-59.xyz,5.172554863300975
clusters/cluster-48.xyz,clusters/cluster-60.xyz,5.543860684249425
clusters/cluster-48.xyz,clusters/cluster-61.xyz,4.83594328562805
clusters/cluster-48.xyz,clusters/cluster-62.xyz,4.29640385709939
clusters/cluster-48.xyz,clusters/cluster-63.xyz,5.037071558117405
clusters/cluster-48.xyz,clusters/cluster-64.xyz,4.531555214543461
clusters/cluster-48.xyz,clusters/cluster-65.xyz,4.399983330512822
clusters/cluster-48.xyz,clusters/cluster-66.xyz,3.8504283153040473
clusters/cluster-48.xyz,clusters/cluster-67.xyz,4.820228065423708
clusters/cluster-48.xyz,clusters/cluster-68.xyz,4.8496953528584426
clusters/cluster-48.xyz,clusters/cluster-69.xyz,5.316411320829011
clusters/cluster-48.xyz,clusters/cluster-70.xyz,4.757938509431599
clusters/cluster-48.xyz,clusters/cluster-71.xyz,4.945171041895498
clusters/cluster-48.xyz,clusters/cluster-72.xyz,5.424789855110162
clusters/cluster-48.xyz,clusters/cluster-73.xyz,5.150040446202317
clusters/cluster-48.xyz,clusters/cluster-74.xyz,5.161108677835154
clusters/cluster-48.xyz,clusters/cluster-75.xyz,5.278979112307423
clusters/cluster-48.xyz,clusters/cluster-76.xyz,5.172277809314362
clusters/cluster-48.xyz,clusters/cluster-77.xyz,5.327608475798551
clusters/cluster-48.xyz,clusters/cluster-78.xyz,5.094701923024091
clusters/cluster-48.xyz,clusters/cluster-79.xyz,4.631977567108644
clusters/cluster-48.xyz,clusters/cluster-80.xyz,4.1373070041187585
clusters/cluster-48.xyz,clusters/cluster-81.xyz,4.264757694838343
clusters/cluster-48.xyz,clusters/cluster-82.xyz,4.769358142593261
clusters/cluster-48.xyz,clusters/cluster-83.xyz,5.290215195945522
clusters/cluster-48.xyz,clusters/cluster-84.xyz,4.143015691703489
clusters/cluster-48.xyz,clusters/cluster-85.xyz,4.55826253572878
clusters/cluster-48.xyz,clusters/cluster-86.xyz,4.8834976976337146
clusters/cluster-48.xyz,clusters/cluster-87.xyz,4.676101030451956
clusters/cluster-48.xyz,clusters/cluster-88.xyz,4.8024668732900215
clusters/cluster-48.xyz,clusters/cluster-89.xyz,5.1995938765600345
clusters/cluster-48.xyz,clusters/cluster-90.xyz,4.76483605298627
clusters/cluster-48.xyz,clusters/cluster-91.xyz,5.105083134601816
clusters/cluster-48.xyz,clusters/cluster-92.xyz,4.725114153103145
clusters/cluster-48.xyz,clusters/cluster-93.xyz,5.1834290307332
clusters/cluster-48.xyz,clusters/cluster-94.xyz,5.335742295462376
clusters/cluster-48.xyz,clusters/cluster-95.xyz,4.575365994397671
clusters/cluster-48.xyz,clusters/cluster-96.xyz,4.586826311026823
clusters/cluster-48.xyz,clusters/cluster-97.xyz,4.036112819025753
clusters/cluster-48.xyz,clusters/cluster-98.xyz,5.010122456365921
clusters/cluster-49.xyz,clusters/cluster-0.xyz,5.013064405356837
clusters/cluster-49.xyz,clusters/cluster-1.xyz,3.6707811473179452
clusters/cluster-49.xyz,clusters/cluster-2.xyz,4.9466026061339265
clusters/cluster-49.xyz,clusters/cluster-3.xyz,4.641105326928708
clusters/cluster-49.xyz,clusters/cluster-4.xyz,4.844096600990238
clusters/cluster-49.xyz,clusters/cluster-5.xyz,4.879329146707632
clusters/cluster-49.xyz,clusters/cluster-6.xyz,4.124388150991075
clusters/cluster-49.xyz,clusters/cluster-7.xyz,4.680726743058525
clusters/cluster-49.xyz,clusters/cluster-8.xyz,4.3637510503979335
clusters/cluster-49.xyz,clusters/cluster-9.xyz,4.820368522251808
clusters/cluster-49.xyz,clusters/cluster-10.xyz,5.063472852899437
clusters/cluster-49.xyz,clusters/cluster-11.xyz,5.075933454725214
clusters/cluster-49.xyz,clusters/cluster-12.xyz,5.283280588518704
clusters/cluster-49.xyz,clusters/cluster-13.xyz,4.965339578032301
clusters/cluster-49.xyz,clusters/cluster-14.xyz,5.019322354813968
clusters/cluster-49.xyz,clusters/cluster-15.xyz,4.585137633801779
clusters/cluster-49.xyz,clusters/cluster-16.xyz,4.885913248261716
clusters/cluster-49.xyz,clusters/cluster-17.xyz,4.638480583739889
clusters/cluster-49.xyz,clusters/cluster-18.xyz,4.6122780964105115
clusters/cluster-49.xyz,clusters/cluster-19.xyz,4.606929633058328
clusters/cluster-49.xyz,clusters/cluster-20.xyz,5.486947380152375
clusters/cluster-49.xyz,clusters/cluster-21.xyz,4.760769024579398
clusters/cluster-49.xyz,clusters/cluster-22.xyz,4.656447627488666
clusters/cluster-49.xyz,clusters/cluster-23.xyz,4.178872916571647
clusters/cluster-49.xyz,clusters/cluster-24.xyz,4.9176490350875195
clusters/cluster-49.xyz,clusters/cluster-25.xyz,4.259797489141333
clusters/cluster-49.xyz,clusters/cluster-26.xyz,5.426898137849721
clusters/cluster-49.xyz,clusters/cluster-27.xyz,4.741401225489035
clusters/cluster-49.xyz,clusters/cluster-28.xyz,4.8109606878470315
clusters/cluster-49.xyz,clusters/cluster-29.xyz,5.208902712292335
clusters/cluster-49.xyz,clusters/cluster-30.xyz,4.961835801322013
clusters/cluster-49.xyz,clusters/cluster-31.xyz,4.480978886541409
clusters/cluster-49.xyz,clusters/cluster-32.xyz,4.548903843087723
clusters/cluster-49.xyz,clusters/cluster-33.xyz,4.382788163300725
clusters/cluster-49.xyz,clusters/cluster-34.xyz,4.27597625585591
clusters/cluster-49.xyz,clusters/cluster-35.xyz,4.931291904288203
clusters/cluster-49.xyz,clusters/cluster-36.xyz,4.974496359782315
clusters/cluster-49.xyz,clusters/cluster-37.xyz,4.5338141179556315
clusters/cluster-49.xyz,clusters/cluster-38.xyz,4.465968955932044
clusters/cluster-49.xyz,clusters/cluster-39.xyz,5.013555840280702
clusters/cluster-49.xyz,clusters/cluster-40.xyz,4.588422886157972
clusters/cluster-49.xyz,clusters/cluster-41.xyz,4.1110286862902035
clusters/cluster-49.xyz,clusters/cluster-42.xyz,4.577883311963917
clusters/cluster-49.xyz,clusters/cluster-43.xyz,4.889925800002553
clusters/cluster-49.xyz,clusters/cluster-44.xyz,3.8321041698972214
clusters/cluster-49.xyz,clusters/cluster-45.xyz,4.420970834612088
clusters/cluster-49.xyz,clusters/cluster-46.xyz,4.161046799922442
clusters/cluster-49.xyz,clusters/cluster-47.xyz,5.156644806326657
clusters/cluster-49.xyz,clusters/cluster-48.xyz,4.307841591655305
clusters/cluster-49.xyz,clusters/cluster-50.xyz,4.446631948118029
clusters/cluster-49.xyz,clusters/cluster-51.xyz,4.835888542567332
clusters/cluster-49.xyz,clusters/cluster-52.xyz,4.391393815150449
clusters/cluster-49.xyz,clusters/cluster-53.xyz,5.111194829425973
clusters/cluster-49.xyz,clusters/cluster-54.xyz,4.660287187054123
clusters/cluster-49.xyz,clusters/cluster-55.xyz,4.90191669338375
clusters/cluster-49.xyz,clusters/cluster-56.xyz,5.319492479239179
clusters/cluster-49.xyz,clusters/cluster-57.xyz,4.012982421765141
clusters/cluster-49.xyz,clusters/cluster-58.xyz,4.529370007569376
clusters/cluster-49.xyz,clusters/cluster-59.xyz,4.969867911069147
clusters/cluster-49.xyz,clusters/cluster-60.xyz,5.153472584276814
clusters/cluster-49.xyz,clusters/cluster-61.xyz,4.359905713148144
clusters/cluster-49.xyz,clusters/cluster-62.xyz,4.568474203591925
clusters/cluster-49.xyz,clusters/cluster-63.xyz,4.629024492761099
clusters/cluster-49.xyz,clusters/cluster-64.xyz,4.340623253410424
clusters/cluster-49.xyz,clusters/cluster-65.xyz,5.203871033119041
clusters/cluster-49.xyz,clusters/cluster-66.xyz,3.876243185960527
clusters/cluster-49.xyz,clusters/cluster-67.xyz,5.074851781603906
clusters/cluster-49.xyz,clusters/cluster-68.xyz,5.308377616711378
clusters/cluster-49.xyz,clusters/cluster-69.xyz,5.095274716462428
clusters/cluster-49.xyz,clusters/cluster-70.xyz,4.966113281314835
clusters/cluster-49.xyz,clusters/cluster-71.xyz,4.92546837212028
clusters/cluster-49.xyz,clusters/cluster-72.xyz,4.421000466279875
clusters/cluster-49.xyz,clusters/cluster-73.xyz,4.917406971223248
clusters/cluster-49.xyz,clusters/cluster-74.xyz,5.193556939252604
clusters/cluster-49.xyz,clusters/cluster-75.xyz,4.744696233110836
clusters/cluster-49.xyz,clusters/cluster-76.xyz,5.633489517861641
clusters/cluster-49.xyz,clusters/cluster-77.xyz,4.736799834708767
clusters/cluster-49.xyz,clusters/cluster-78.xyz,4.515588328167274
clusters/cluster-49.xyz,clusters/cluster-79.xyz,5.02271907696896
clusters/cluster-49.xyz,clusters/cluster-80.xyz,4.713441674284286
clusters/cluster-49.xyz,clusters/cluster-81.xyz,4.447304168427499
clusters/cluster-49.xyz,clusters/cluster-82.xyz,5.443548411954304
clusters/cluster-49.xyz,clusters/cluster-83.xyz,5.103421746152033
clusters/cluster-49.xyz,clusters/cluster-84.xyz,5.064468047890855
clusters/cluster-49.xyz,clusters/cluster-85.xyz,4.386695387871885
clusters/cluster-49.xyz,clusters/cluster-86.xyz,5.078556664842381
clusters/cluster-49.xyz,clusters/cluster-87.xyz,4.330794530225986
clusters/cluster-49.xyz,clusters/cluster-88.xyz,4.937452260281427
clusters/cluster-49.xyz,clusters/cluster-89.xyz,4.441117969260694
clusters/cluster-49.xyz,clusters/cluster-90.xyz,4.556867148672372
clusters/cluster-49.xyz,clusters/cluster-91.xyz,4.711079726356444
clusters/cluster-49.xyz,clusters/cluster-92.xyz,4.305004429053629
clusters/cluster-49.xyz,clusters/cluster-93.xyz,5.055364925892597
clusters/cluster-49.xyz,clusters/cluster-94.xyz,4.773064732301426
clusters/cluster-49.xyz,clusters/cluster-95.xyz,4.421706035861355
clusters/cluster-49.xyz,clusters/cluster-96.xyz,4.531082766341588
clusters/cluster-49.xyz,clusters/cluster-97.xyz,4.449438898846001
clusters/cluster-49.xyz,clusters/cluster-98.xyz,4.67742739660549
clusters/cluster-50.xyz,clusters/cluster-0.xyz,5.221202716932193
clusters/cluster-50.xyz,clusters/cluster-1.xyz,4.920633243528474
clusters/cluster-50.xyz,clusters/cluster-2.xyz,5.03217752827915
clusters/cluster-50.xyz,clusters/cluster-3.xyz,4.559814269971654
clusters/cluster-50.xyz,clusters/cluster-4.xyz,4.673083323212468
clusters/cluster-50.xyz,clusters/cluster-5.xyz,5.093481577293266
clusters/cluster-50.xyz,clusters/cluster-6.xyz,5.129927830596699
clusters/cluster-50.xyz,clusters/cluster-7.xyz,5.34998886425912
clusters/cluster-50.xyz,clusters/cluster-8.xyz,5.134841988883149
clusters/cluster-50.xyz,clusters/cluster-9.xyz,4.716426715540954
clusters/cluster-50.xyz,clusters/cluster-10.xyz,4.864827461521895
clusters/cluster-50.xyz,clusters/cluster-11.xyz,4.712957377528267
clusters/cluster-50.xyz,clusters/cluster-12.xyz,4.10493218574354
clusters/cluster-50.xyz,clusters/cluster-13.xyz,4.308828058085564
clusters/cluster-50.xyz,clusters/cluster-14.xyz,5.0116570121206525
clusters/cluster-50.xyz,clusters/cluster-15.xyz,5.284948030891569
clusters/cluster-50.xyz,clusters/cluster-16.xyz,5.102311021410531
clusters/cluster-50.xyz,clusters/cluster-17.xyz,4.893103158006238
clusters/cluster-50.xyz,clusters/cluster-18.xyz,4.784184652317555
clusters/cluster-50.xyz,clusters/cluster-19.xyz,4.317456446958058
clusters/cluster-50.xyz,clusters/cluster-20.xyz,5.056281476032583
clusters/cluster-50.xyz,clusters/cluster-21.xyz,4.433251671661629
clusters/cluster-50.xyz,clusters/cluster-22.xyz,4.295286851641544
clusters/cluster-50.xyz,clusters/cluster-23.xyz,4.830544793086998
clusters/cluster-50.xyz,clusters/cluster-24.xyz,4.816452924052983
clusters/cluster-50.xyz,clusters/cluster-25.xyz,4.90811455191589
clusters/cluster-50.xyz,clusters/cluster-26.xyz,4.430057857877156
clusters/cluster-50.xyz,clusters/cluster-27.xyz,4.456978227492747
clusters/cluster-50.xyz,clusters/cluster-28.xyz,5.077760153145143
clusters/cluster-50.xyz,clusters/cluster-29.xyz,4.427292519508034
clusters/cluster-50.xyz,clusters/cluster-30.xyz,4.981916718552342
clusters/cluster-50.xyz,clusters/cluster-31.xyz,4.60003001129401
clusters/cluster-50.xyz,clusters/cluster-32.xyz,5.36450474366722
clusters/cluster-50.xyz,clusters/cluster-33.xyz,4.369146798241805
clusters/cluster-50.xyz,clusters/cluster-34.xyz,4.83032859761924
clusters/cluster-50.xyz,clusters/cluster-35.xyz,4.195634742549716
clusters/cluster-50.xyz,clusters/cluster-36.xyz,4.081110653373169
clusters/cluster-50.xyz,clusters/cluster-37.xyz,5.13227700387669
clusters/cluster-50.xyz,clusters/cluster-38.xyz,4.818220780094407
clusters/cluster-50.xyz,clusters/cluster-39.xyz,4.1109542157539005
clusters/cluster-50.xyz,clusters/cluster-40.xyz,4.488887407331498
clusters/cluster-50.xyz,clusters/cluster-41.xyz,5.0908623513520785
clusters/cluster-50.xyz,clusters/cluster-42.xyz,4.855531700312778
clusters/cluster-50.xyz,clusters/cluster-43.xyz,5.540585532471206
clusters/cluster-50.xyz,clusters/cluster-44.xyz,4.898021380657664
clusters/cluster-50.xyz,clusters/cluster-45.xyz,4.959549164067447
clusters/cluster-50.xyz,clusters/cluster-46.xyz,5.015394293585677
clusters/cluster-50.xyz,clusters/cluster-47.xyz,4.265402650520813
clusters/cluster-50.xyz,clusters/cluster-48.xyz,3.9566332191130185
clusters/cluster-50.xyz,clusters/cluster-49.xyz,4.446631948118029
clusters/cluster-50.xyz,clusters/cluster-51.xyz,4.575145732763633
clusters/cluster-50.xyz,clusters/cluster-52.xyz,4.547105670875388
clusters/cluster-50.xyz,clusters/cluster-53.xyz,4.427491266647612
clusters/cluster-50.xyz,clusters/cluster-54.xyz,5.632138759416297
clusters/cluster-50.xyz,clusters/cluster-55.xyz,4.69407657036206
clusters/cluster-50.xyz,clusters/cluster-56.xyz,4.991236695792958
clusters/cluster-50.xyz,clusters/cluster-57.xyz,4.690615691664918
clusters/cluster-50.xyz,clusters/cluster-58.xyz,4.9199251302983384
clusters/cluster-50.xyz,clusters/cluster-59.xyz,5.101049996120919
clusters/cluster-50.xyz,clusters/cluster-60.xyz,4.661386592251085
clusters/cluster-50.xyz,clusters/cluster-61.xyz,4.392830995581634
clusters/cluster-50.xyz,clusters/cluster-62.xyz,5.261442575901471
clusters/cluster-50.xyz,clusters/cluster-63.xyz,4.789238250846093
clusters/cluster-50.xyz,clusters/cluster-64.xyz,4.785776753750347
clusters/cluster-50.xyz,clusters/cluster-65.xyz,4.125587244148184
clusters/cluster-50.xyz,clusters/cluster-66.xyz,5.066669211179826
clusters/cluster-50.xyz,clusters/cluster-67.xyz,5.106035549236949
clusters/cluster-50.xyz,clusters/cluster-68.xyz,4.855975514566214
