cluster1,cluster2,rmsd,cluster_id
8,43,3.741929807723567,7
8,44,5.381753143358947,3
8,45,5.0262574900587405,8
8,46,4.51257965169461,0
8,47,4.40959614110062,0
9,0,3.890616116216685,1
9,1,4.941684247778354,8
9,2,4.152811724858304,4
9,3,4.50916622105563,0
9,4,4.902850185872113,8
9,5,3.9071473347196495,1
9,6,5.018145945531447,8
9,7,4.7458937572482895,2
9,8,4.715405507133134,2
9,10,4.670295975462717,6
9,11,3.653805122632132,7
9,12,4.4338009098758135,0
9,13,4.061045928817443,4
9,14,4.114879285091057,4
9,15,5.0810766423634,8
9,16,5.0469838843868935,8
9,17,4.384598098349378,0
9,18,4.387295009051393,0
9,19,3.5198114718408275,7
9,20,4.741624813373701,2
9,21,4.417047093739976,0
9,22,4.0638883006085385,4
9,23,4.8683975073096954,2
9,24,4.063615649500104,4
9,25,4.708537657640223,2
9,26,4.265377938111474,9
9,27,4.3673668460481085,0
9,28,3.916778219432244,1
9,29,3.725740802722581,7
9,30,4.170136802031498,4
9,31,4.124622248737907,4
9,32,5.0095341325938705,8
9,33,4.8774954322491615,2
9,34,4.78748571892521,2
9,35,5.007485985835451,8
9,36,4.4488311099564095,0
9,37,4.315088397455422,9
9,38,4.3933560124930064,0
9,39,5.388953179736295,3
9,40,4.899518490560254,8
9,41,4.544193793309543,6
9,42,4.036251695819639,4
9,43,4.077845531166181,4
9,44,4.332238125461287,9
9,45,3.967713591424119,1
9,46,4.403589445037358,0
9,47,5.096040420744881,8
10,0,4.124414475820837,4
10,1,5.497509868397746,3
10,2,4.878868388396434,2
10,3,4.929304207700758,8
10,4,4.649328278663877,6
10,5,4.63543014764345,6
10,6,4.9167446648018585,8
10,7,4.014036534372279,4
10,8,4.378086591857093,0
10,9,4.670295975462718,6
10,11,5.144171474680966,3
10,12,4.503355327970022,0
10,13,5.009829702551702,8
10,14,3.4339727550711703,7
10,15,3.857078365815206,1
10,16,3.9576243900727004,1
10,17,5.291600787443535,3
10,18,4.015952762600821,4
10,19,4.48528532949888,0
10,20,4.746490398959772,2
10,21,3.980530182233263,1
10,22,4.429588244462472,0
10,23,3.7205477152145376,7
10,24,4.653742060248012,6
10,25,4.656322818049142,6
10,26,4.486794962989412,0
10,27,4.738834236161092,2
10,28,4.068375415347524,4
10,29,4.8607504143214335,2
10,30,4.310512445699166,9
10,31,4.646368533744268,6
10,32,4.04640814381132,4
10,33,4.67220613954428,6
10,34,3.6937589988956914,7
10,35,4.595536519020199,6
10,36,4.063978958765063,4
10,37,4.709999436765901,2
10,38,3.706790887551722,7
10,39,4.507741172004456,0
10,40,4.668208249140805,6
10,41,4.746162185363835,2
10,42,3.948398122318335,1
10,43,4.489597505186773,0
10,44,4.810337533479734,2
10,45,3.869093959603534,1
10,46,4.742642458489934,2
10,47,4.263755025722531,9
11,0,4.727182004911649,2
11,1,4.130947128502648,4
11,2,3.9412570153512654,1
11,3,3.954853923046121,1
11,4,4.4730337312876935,0
11,5,4.040989851473388,4
11,6,4.0576971613442785,4
11,7,4.420621110261036,0
11,8,4.6102467520845485,6
11,9,3.6538051226321318,7
11,10,5.144171474680964,3
11,12,4.3335753000582065,9
11,13,4.847486558316755,2
11,14,5.011923171140926,8
11,15,4.617552146945205,6
11,16,5.128570560378424,8
11,17,3.5223059177250877,7
11,18,4.644806505044887,6
11,19,4.348060739292835,9
11,20,4.880098389334905,2
11,21,4.359470895838622,0
11,22,4.704543053337722,2
11,23,4.563115466672106,6
11,24,4.512288282841111,0
11,25,4.531268193708919,6
11,26,4.17526407895011,4
11,27,4.945859999531867,8
11,28,4.7738419101349745,2
11,29,3.9165080231120655,1
11,30,3.7789224566836204,1
11,31,4.761708518849263,2
11,32,4.3480118199956665,9
11,33,4.527011912341367,6
11,34,5.198408924124559,3
11,35,3.753483646915288,7
11,36,4.9324710262858185,8
11,37,4.5459550247734155,6
11,38,4.804647277351059,2
11,39,5.053024123150212,8
11,40,4.2690177950963095,9
11,41,4.240388552328298,9
11,42,4.825684590746177,2
11,43,4.547405807781213,6
11,44,4.617158463525331,6
11,45,4.267892042558405,9
11,46,4.222953814872338,9
11,47,4.515211491238442,0
12,0,4.551140686519255,6
12,1,4.350872986138147,9
12,2,4.230222200772338,9
12,3,4.980374961944309,8
12,4,4.619565241676222,6
12,5,4.330560610494869,9
12,6,4.881724028340893,2
12,7,4.4941478294184805,0
12,8,4.916372586277543,8
12,9,4.4338009098758135,0
12,10,4.503355327970024,0
12,11,4.3335753000582065,9
12,13,3.9584350048230665,1
12,14,4.734959213130252,2
12,15,4.316329801749578,9
12,16,4.556751857352793,6
12,17,4.35062654873422,9
12,18,4.492888670052081,0
12,19,3.825169520001916,1
12,20,4.059805111857006,4
12,21,3.9458247452607145,1
12,22,4.4439281007247535,0
12,23,4.268993368526127,9
12,24,3.894076567958652,1
12,25,4.273645569394988,9
12,26,4.635983177931205,6
12,27,4.087666175941783,4
12,28,4.085302822791608,4
12,29,4.230904324732906,9
12,30,4.070160508694088,4
12,31,3.992805813591346,1
12,32,4.439576186800641,0
12,33,4.589969130825758,6
12,34,4.417680462479732,0
12,35,4.48525037738042,0
12,36,5.0782926253102865,8
12,37,5.05764929905597,8
12,38,4.230819707489801,9
12,39,4.509050385638232,0
12,40,4.114749486810805,4
12,41,4.324674090987731,9
12,42,4.330564529608966,9
12,43,4.316094463992779,9
12,44,4.0499183683012685,4
12,45,3.680591445570565,7
12,46,4.316666346922679,9
12,47,4.748687310742284,2
13,0,4.0415519327247456,4
13,1,5.088719930940189,8
13,2,5.033609987729946,8
13,3,5.212585655437247,3
13,4,4.793644436372417,2
13,5,4.374443671488551,0
13,6,4.751867242052719,2
13,7,5.2265073084163625,3
13,8,4.988910309507792,8
13,9,4.061045928817445,4
13,10,5.009829702551702,8
13,11,4.847486558316756,2
13,12,3.9584350048230657,1
13,14,4.6687781213975965,6
13,15,4.710826333316736,2
13,16,3.961859655696137,1
13,17,4.583431209509897,6
13,18,4.467574148662316,0
13,19,3.6007150736910534,7
13,20,4.2214261565889215,9
13,21,4.275977673644961,9
13,22,4.908305577742602,8
13,23,4.513094501254336,0
13,24,4.527952326467734,6
13,25,4.56993946304546,6
13,26,5.6848169266915765,3
13,27,4.273464505038652,9
13,28,3.3321942167218355,5
13,29,4.912713394440161,8
13,30,4.63886893527053,6
13,31,3.5016279509485364,7
13,32,4.065223398476369,4
13,33,3.8927852905488236,1
13,34,4.637826434114307,6
13,35,4.415352588703231,0
13,36,4.840953689379583,2
13,37,5.046220436411988,8
13,38,4.473036036561132,0
13,39,5.1369187894579715,8
13,40,4.6240798056150565,6
13,41,4.425149817095932,0
13,42,4.7539370944545585,2
13,43,4.4393203921832445,0
13,44,3.4279853371380047,7
13,45,3.9005942535409055,1
13,46,4.481278797406107,0
13,47,4.911216378161298,8
14,0,3.9029574320121654,1
14,1,5.312895469123396,3
14,2,4.742972548465084,2
14,3,4.064889802040727,4
14,4,5.112392160916044,8
14,5,4.434848841105762,0
14,6,4.846132111954736,2
14,7,4.369493106560286,0
14,8,4.3806070668315735,0
14,9,4.114879285091057,4
14,10,3.4339727550711707,7
14,11,5.011923171140925,8
14,12,4.734959213130252,2
14,13,4.6687781213975965,6
14,15,4.532429576618486,6
14,16,3.8754280932792633,1
14,17,4.694660463350344,2
14,18,3.8912193528425303,1
14,19,3.694272095862005,7
14,20,4.206049552260319,9
14,21,3.95614018659236,1
14,22,4.367845740239864,0
14,23,4.883812591448756,2
14,24,4.3281601235538725,9
14,25,4.436071447337302,0
14,26,5.119056714994634,8
14,27,4.573320866013813,6
14,28,4.199063889840933,9
14,29,5.001581851617479,8
14,30,4.938356485906684,8
14,31,4.347120636617529,9
14,32,3.63978091154196,7
14,33,4.48565635154963,0
14,34,4.563951340624809,6
14,35,4.575513054724589,6
14,36,3.993734538833116,1
14,37,3.8214486177460487,1
14,38,4.139985948847162,4
14,39,4.639628627624622,6
14,40,4.0638590591767585,4
14,41,4.446986465752497,0
14,42,3.9536233711666364,1
14,43,4.071412409299286,4
14,44,4.453524167975999,0
14,45,4.054837265016499,4
14,46,4.791660113709283,2
14,47,4.552444193919964,6
15,0,4.588236318925444,6
15,1,4.699641582432101,2
15,2,4.692670366510712,6
15,3,4.511206986979662,0
15,4,4.4169564568287445,0
15,5,5.037854836794028,8
15,6,4.9279419595698615,8
15,7,3.1856778867735613,5
15,8,4.242329026789766,9
15,9,5.0810766423634,8
15,10,3.8570783658152057,1
15,11,4.617552146945205,6
15,12,4.316329801749578,9
15,13,4.710826333316733,2
15,14,4.532429576618486,6
15,16,4.199585037725531,9
15,17,4.438662955760746,0
15,18,4.495992589572748,0
15,19,4.986796210067394,8
15,20,4.453838269216032,0
15,21,4.366970744390358,0
15,22,4.797568289333362,2
15,23,3.8204884623918396,1
15,24,4.246293610678491,9
15,25,4.249796770283025,9
15,26,4.357728408959857,0
15,27,4.260077736725787,9
15,28,3.9344045294976606,1
15,29,4.4306860540067206,0
15,30,3.859407553970725,1
15,31,4.626962262884131,6
15,32,3.6714326371436536,7
15,33,4.00990554543387,4
15,34,3.762122510173452,7
15,35,4.312721453133393,9
15,36,4.352211971447908,9
15,37,4.096712480336542,4
15,38,4.096310713502474,4
15,39,4.809946111545144,2
15,40,4.495972205978418,0
15,41,3.966256482493234,1
15,42,4.357881953601557,0
15,43,3.636343986301855,7
15,44,4.800225925415089,2
15,45,4.73323002526219,2
15,46,3.873957279567884,1
15,47,4.627601927870899,6
16,0,3.8725374045804246,1
16,1,5.061062307508855,8
16,2,4.832640787102898,2
16,3,4.817164009969041,2
16,4,5.284475873804217,3
16,5,4.818240276863752,2
16,6,4.632553275319639,6
16,7,3.8393891042759085,1
16,8,4.307237012160689,9
16,9,5.0469838843868935,8
16,10,3.9576243900727,1
16,11,5.128570560378427,8
16,12,4.556751857352795,6
16,13,3.9618596556961383,1
16,14,3.8754280932792633,1
16,15,4.199585037725531,9
16,17,4.874058809630912,2
16,18,4.2596256868736235,9
16,19,4.219853432548981,9
16,20,4.159336680104107,4
16,21,3.844186422863956,1
16,22,4.567656742106036,6
16,23,4.59695674318379,6
16,24,4.247407948766217,9
16,25,4.075103165702955,4
16,26,5.3314467237933885,3
16,27,3.684853568413641,7
16,28,3.961907307694084,1
16,29,5.141983877604265,3
16,30,4.990665043076887,8
16,31,3.689881918050176,7
16,32,3.585129597292263,7
16,33,4.0061853934384715,4
16,34,4.326329643949231,9
16,35,4.615949876250705,6
16,36,3.4765569474852045,7
16,37,4.457035648503473,0
16,38,3.9586276329833874,1
16,39,4.174885454065389,4
16,40,3.9824574037615137,1
16,41,4.612227525928736,6
16,42,4.1226544928572935,4
16,43,4.226494697655147,9
16,44,4.6283506308697575,6
16,45,4.215845380205129,9
16,46,4.394459244438332,0
16,47,4.825240130641347,2
17,0,3.9244063070530215,1
17,1,4.064053232930472,4
17,2,4.107822407760861,4
17,3,3.391825602833149,7
17,4,4.415234661985261,0
17,5,4.185631154058013,9
17,6,4.450522771142955,0
17,7,4.51596082376214,0
17,8,4.727374823272238,2
17,9,4.384598098349377,0
17,10,5.291600787443536,3
17,11,3.5223059177250864,7
17,12,4.350626548734218,9
17,13,4.583431209509894,6
17,14,4.694660463350344,2
17,15,4.438662955760745,0
17,16,4.874058809630912,2
17,18,4.578628266011544,6
17,19,4.272486159860015,9
17,20,4.934999777042143,8
17,21,4.482334135278336,0
17,22,4.39021831032879,0
17,23,4.661419696171577,6
17,24,4.3619297173032585,0
17,25,4.625114212669371,6
17,26,4.9539404029697245,8
17,27,4.802522656463764,2
17,28,4.398129589984621,0
17,29,3.926854293795474,1
17,30,4.2335254117403975,9
17,31,4.510815548499157,0
17,32,4.3870609613487614,0
17,33,4.2253854173360725,9
17,34,4.700513645978734,2
17,35,3.864246420883277,1
17,36,5.057871671171714,8
17,37,4.082526519958199,4
17,38,4.475444793408519,0
17,39,5.1987502764576465,3
17,40,4.083336689954199,4
17,41,4.1158445581130865,4
17,42,4.738773779471568,2
17,43,4.555939744561388,6
17,44,4.254872299729356,9
17,45,4.559665530008991,6
17,46,4.340917022850071,9
17,47,4.389769002439533,0
18,0,3.7149971519309055,7
18,1,4.959116913245432,8
18,2,4.6918134858586935,6
18,3,4.660993744286793,6
18,4,4.304092819246641,9
18,5,3.54847610719764,7
18,6,5.349917516976976,3
18,7,4.543593380327384,6
18,8,3.8811626474908887,1
18,9,4.387295009051393,0
18,10,4.015952762600821,4
18,11,4.644806505044887,6
18,12,4.49288867005208,0
18,13,4.467574148662315,0
18,14,3.8912193528425294,1
18,15,4.495992589572749,0
18,16,4.2596256868736235,9
18,17,4.578628266011542,6
18,19,4.284173528216615,9
18,20,4.695731496545942,2
18,21,4.298448141653593,9
18,22,3.556051954595522,7
18,23,4.589692020240687,6
18,24,4.441304756959573,0
18,25,4.071037461120283,4
18,26,5.041456156581937,8
18,27,4.52838685278084,6
18,28,4.060121697697617,4
18,29,4.766125509414749,2
18,30,4.632883076724718,6
18,31,4.35487816037264,9
18,32,4.244420875960641,9
18,33,4.366909685727498,0
18,34,4.2555780764530935,9
18,35,5.024524963199854,8
18,36,4.021277102246436,4
18,37,4.420894797473826,0
18,38,3.2622414757776785,5
18,39,5.2198941374711065,3
18,40,5.0216475225363295,8
18,41,4.2347910764376735,9
18,42,3.1701764278101985,5
18,43,4.538667842143608,6
18,44,4.515533216233878,0
18,45,4.357077935945643,0
18,46,4.205624801678366,9
18,47,3.766405242126696,7
19,0,3.4740997242969494,7
19,1,5.044919618696613,8
19,2,4.3373984390757325,9
19,3,3.928949875099063,1
19,4,4.55202383665185,6
19,5,3.5075706109142923,7
19,6,4.8439130113280395,2
19,7,4.499641625379375,0
19,8,4.838264827980381,2
19,9,3.5198114718408284,7
19,10,4.485285329498879,0
19,11,4.348060739292833,9
19,12,3.825169520001916,1
19,13,3.6007150736910516,7
19,14,3.6942720958620043,7
19,15,4.986796210067394,8
19,16,4.219853432548981,9
19,17,4.272486159860015,9
19,18,4.284173528216615,9
19,20,4.130008669961977,4
19,21,3.9008947685850184,1
19,22,3.6606853811499436,7
19,23,4.492826501710277,0
19,24,3.9040915165746832,1
19,25,4.301741122702767,9
19,26,5.0955439834637515,8
19,27,4.014281065870564,4
19,28,3.596957172641756,7
19,29,4.610753826781044,6
19,30,4.540981091331116,6
19,31,3.461517988498757,7
19,32,4.1730232253358635,4
19,33,4.040582397814045,4
19,34,4.677574793844962,6
19,35,4.407700717063744,0
19,36,4.6047452850290505,6
19,37,4.098486834028346,4
19,38,4.869666938312552,2
19,39,4.307956095061665,9
19,40,4.056262996071308,4
19,41,4.010798092216029,4
19,42,4.3451965132592925,9
19,43,4.050073121045856,4
19,44,4.2721113627119145,9
19,45,3.0346245240561998,5
19,46,4.925366426674794,8
19,47,4.704255755274583,2
20,0,5.008950130352042,8
20,1,4.907283362983415,8
20,2,5.061196510132799,8
20,3,4.197809899368686,9
20,4,4.944679443190598,8
20,5,4.778393925679592,2
20,6,4.748377960920597,2
20,7,4.189478791740578,9
20,8,4.423388912605457,0
20,9,4.741624813373701,2
20,10,4.746490398959772,2
20,11,4.880098389334907,2
20,12,4.059805111857006,4
20,13,4.2214261565889215,9
20,14,4.206049552260319,9
20,15,4.453838269216032,0
20,16,4.159336680104107,4
20,17,4.934999777042143,8
20,18,4.695731496545938,2
20,19,4.1300086699619785,4
20,21,4.3806552982963805,0
20,22,4.770052441795045,2
20,23,4.288161292946118,9
20,24,4.2378136276742335,9
20,25,3.7343598294066247,7
20,26,4.684893974569753,6
20,27,3.7364252973726497,7
20,28,3.9748396405735016,1
20,29,4.960556344536388,8
20,30,4.705571548693559,2
20,31,4.252696105097069,9
20,32,4.059328500964655,4
20,33,4.141961058366708,4
20,34,4.4371822095183635,0
20,35,4.252143400016694,9
20,36,4.320250440177835,9
20,37,4.639127213145594,6
